application_id,month,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,has_other_cards,proposed_credit_limit,foreign_request,session_length_in_minutes,device_distinct_emails_8w,device_fraud_count,keep_alive_session,bank_months_count,fraud_bool
A712027,4,0.49,0.878,96,120,40,5.971,3.1,4095,2453.8,10847.0,12910.9,202,31,249,0,0,1,0,200,0,8.64,1,0,1,22,0
A712028,4,0.67,0.932,12,72,30,2.37,17.58,3184,4433.0,14836.9,15951.4,709,30,203,0,0,1,0,500,0,8.55,9,0,0,8,0
A712029,4,0.56,0.373,12,120,40,2.194,6.32,1435,4327.7,18565.9,17595.7,495,17,270,1,1,0,0,200,0,4.54,1,0,0,31,0
A712030,4,0.41,0.557,24,9,60,0.991,17.55,3018,3118.0,13424.6,12094.0,90,18,5,0,1,1,0,1500,0,5.6,2,1,1,-1,0
A712031,4,0.44,0.133,96,9,30,3.857,9.99,5353,10029.8,37814.5,52750.5,1372,27,241,1,1,1,0,1000,0,6.95,1,1,1,22,0
A712032,4,0.74,0.06,96,18,40,4.662,-1.0,4541,2703.2,13618.4,18520.6,350,2,106,0,1,1,0,500,0,11.6,9,0,1,14,0
A712033,4,0.69,0.091,6,9,40,1.209,7.79,81,2276.6,10764.3,14051.6,2274,24,287,0,1,1,0,500,0,4.31,1,0,1,14,0
A712034,4,0.51,0.442,12,120,50,3.409,2.2,1943,3817.0,17955.6,12629.1,216,24,226,0,1,1,0,1000,1,7.92,1,0,1,31,0
A712035,4,0.43,0.725,96,36,20,1.257,8.22,2810,5000.2,19410.8,23435.7,1614,0,135,1,0,1,0,500,0,8.1,1,0,1,3,0
A712036,4,0.2,0.852,96,72,50,0.156,20.73,3738,7242.5,25405.1,34299.7,1166,25,148,1,0,1,1,500,0,8.37,1,0,1,-1,0
A712037,4,0.74,0.748,24,72,20,8.051,-1.0,3455,6704.0,25961.8,35539.1,2369,33,151,0,0,1,0,200,0,3.29,1,0,1,3,0
A712038,4,0.44,0.305,48,72,50,1.235,12.35,758,4850.5,19464.3,17934.8,508,15,136,0,1,1,0,500,0,4.45,1,0,1,-1,0
A712039,4,0.38,0.931,48,3,20,0.038,0.73,2141,7424.8,37108.7,49027.5,1614,21,62,1,0,1,0,500,0,7.79,1,0,0,3,0
A712040,4,0.59,0.285,48,-1,40,0.14,-1.0,1096,5871.2,19994.4,14874.7,1100,22,81,1,0,1,0,2000,0,2.61,3,0,1,14,0
A712041,4,0.38,0.781,96,3,40,6.37,12.48,3039,5828.3,17903.1,20911.5,226,0,196,1,0,1,0,200,0,5.06,1,0,1,31,0
A712042,4,0.4,0.658,48,-1,20,0.662,2.54,5348,6187.2,29264.3,32830.5,773,40,135,1,1,1,1,1000,0,10.2,1,0,0,31,0
A712043,4,0.65,0.979,12,72,60,2.025,-1.0,5355,7489.1,35598.4,32828.4,1158,13,31,0,0,1,0,1500,0,9.4,1,0,1,22,0
A712044,4,0.45,0.568,-1,36,20,3.377,6.53,5083,3398.9,18558.8,15369.0,1271,29,237,1,0,1,0,500,0,5.57,2,0,0,22,0
A712045,4,0.64,0.347,6,120,20,2.06,-1.0,1741,2285.2,8454.7,10752.6,1798,6,199,1,0,1,0,2000,0,6.39,1,0,1,31,0
A712046,4,0.76,0.313,-1,18,20,1.487,3.25,3874,8737.0,29074.0,35778.8,1599,37,206,0,1,1,1,1000,0,11.04,1,0,1,22,0
A712047,4,0.03,0.419,12,-1,40,0.374,2.43,1465,3313.8,10301.6,11347.3,700,10,105,1,1,1,0,500,0,5.21,1,1,1,3,0
A712048,4,0.5,0.069,12,3,70,0.387,3.09,2442,11254.3,61188.2,70248.0,1462,7,105,1,0,1,0,200,0,6.26,1,0,0,14,0
A712049,4,0.7,0.91,12,72,40,4.116,37.53,1568,67.1,243.2,236.2,847,32,224,0,1,1,0,500,0,7.45,1,0,0,8,0
A712050,4,0.55,0.105,24,120,30,1.035,14.62,215,233.6,766.7,788.9,1319,38,234,0,1,1,0,200,0,8.69,1,0,1,22,0
A712051,4,0.8,0.351,48,36,70,1.178,32.87,3038,1527.6,6175.2,8454.3,1230,1,185,1,0,1,0,200,0,2.54,1,0,1,8,0
A712052,4,0.19,0.897,12,9,20,1.474,-1.0,5463,7034.0,21230.1,21774.1,1404,14,181,1,1,1,0,500,0,0.69,1,0,1,31,0
A712053,4,0.62,0.193,96,3,20,1.715,0.9,490,7517.0,39284.6,27692.5,10,2,142,1,1,1,1,1000,0,8.64,3,0,0,-1,0
A712054,4,0.68,0.554,48,3,40,1.082,1.44,158,6308.3,31084.1,33757.8,1571,5,168,0,1,1,0,500,0,9.67,2,0,1,3,0
A712055,4,0.56,0.735,12,3,20,1.721,1.64,2299,6083.9,27398.4,21246.0,2024,36,160,1,1,1,0,2000,0,3.08,1,0,0,14,0
A712056,4,0.56,0.075,24,36,50,1.549,29.86,1468,5326.5,16311.9,19287.8,647,29,264,1,1,1,0,2000,0,7.04,1,0,1,3,0
A712057,4,0.65,0.566,12,72,10,3.475,20.64,207,1872.8,6956.8,8758.4,1354,21,172,1,0,1,0,1500,0,5.53,1,0,1,3,0
A712058,4,0.33,0.059,12,18,10,0.571,3.84,1099,10467.1,45386.5,33549.6,241,3,152,0,1,1,0,500,0,6.71,1,0,0,8,0
A712059,4,0.72,0.891,-1,-1,20,1.091,14.84,533,4911.2,23107.6,19640.5,303,38,182,1,1,1,0,500,0,0.1,1,0,0,8,0
A712060,4,0.23,0.965,-1,36,10,1.99,14.48,4780,3711.1,20016.6,25642.0,1756,6,137,1,1,1,0,1500,0,7.78,1,0,1,8,0
A712061,4,0.65,0.42,96,9,20,0.903,20.58,1443,4466.7,17612.6,19260.6,1325,0,77,0,0,1,0,1000,0,0.73,1,0,1,-1,0
A712062,4,0.6,0.605,-1,72,50,1.327,12.56,2559,2358.4,9786.6,13246.4,484,18,139,1,1,1,1,200,0,3.99,1,0,1,22,0
A712063,4,0.81,0.549,24,3,10,1.375,4.88,581,388.9,1402.4,1180.5,2097,22,224,1,1,1,0,200,0,5.25,1,0,1,31,0
A712064,4,0.8,0.461,96,18,50,4.553,-1.0,2829,41.0,135.2,144.1,778,31,248,0,0,1,0,1000,0,1.54,1,0,1,14,0
A712065,4,0.29,0.931,12,18,20,0.186,8.78,5027,4868.2,15394.6,12003.3,1981,4,145,1,0,1,1,500,1,1.42,5,0,1,31,0
A712066,4,0.81,0.155,12,72,30,6.519,-1.0,631,461.5,1953.2,1991.2,2277,31,217,0,1,1,0,2000,0,2.82,3,1,1,31,0
A712067,4,0.78,0.015,48,36,40,3.199,9.58,465,11868.3,52696.6,66189.2,1138,37,190,1,0,1,1,500,0,3.41,2,0,1,31,0
A712068,4,0.38,0.6,96,18,20,0.86,13.97,3279,10230.5,40949.9,53216.1,1721,16,54,0,0,1,0,200,0,6.04,1,0,1,8,0
A712069,4,0.81,0.456,96,-1,30,3.028,6.1,3003,3078.2,13393.1,17549.2,332,4,156,0,0,1,0,1500,1,4.23,1,0,1,31,0
A712070,4,0.47,0.376,6,-1,30,1.217,8.38,1939,2943.4,11263.7,13771.4,1044,40,181,1,0,1,0,500,0,12.66,3,0,1,14,0
A712071,4,0.47,0.434,24,36,30,4.995,4.25,3653,2089.7,8747.0,10607.7,836,19,242,1,1,1,0,2000,0,9.91,1,0,0,22,0
A712072,4,0.81,0.178,12,36,60,0.352,3.44,5253,6990.5,37082.2,36691.0,629,27,213,1,1,0,0,2000,0,4.33,1,0,0,22,0
A712073,4,0.34,0.917,-1,9,30,0.866,5.12,618,2529.8,10666.3,8906.7,1269,19,230,1,1,1,0,1000,0,8.42,1,0,0,-1,0
A712074,4,0.7,0.302,12,72,50,0.68,6.22,3611,1353.2,4118.1,3963.7,1435,9,81,1,1,1,0,1500,0,8.72,1,0,1,22,0
A712075,4,0.7,0.564,24,3,50,0.227,9.74,960,1554.2,6215.8,7066.8,247,39,215,0,0,1,0,500,0,9.07,1,0,0,-1,0
A712076,4,0.43,0.94,96,18,30,8.978,13.98,2234,4270.3,21212.2,19660.2,1848,23,18,1,0,1,1,1500,0,8.38,1,0,1,8,0
A712077,4,0.56,0.899,48,-1,30,1.532,9.88,4587,11933.9,44787.2,54756.9,1377,20,211,1,1,1,0,2000,0,6.84,1,0,1,31,0
A712078,4,0.31,0.63,24,18,30,4.27,-1.0,4999,146.0,444.6,509.0,2008,22,208,1,1,1,1,200,0,13.15,3,0,1,14,0
A712079,4,0.44,0.211,24,36,20,1.934,5.16,4624,3727.7,16283.6,14370.8,2231,20,101,0,0,1,0,1000,0,4.76,1,0,0,22,0
A712080,4,0.61,0.554,-1,72,30,6.049,43.18,141,1339.5,4785.4,5929.7,248,5,120,1,0,1,0,500,0,8.39,1,0,1,-1,0
A712081,4,0.67,0.681,96,18,60,3.631,-0.61,167,2978.5,12684.1,17159.0,849,28,136,1,0,1,0,2000,0,5.8,1,0,0,31,0
A712082,4,0.28,0.264,96,18,40,3.129,13.62,2252,9926.8,45285.4,45989.2,54,8,110,1,0,1,1,1500,1,3.88,1,0,1,31,0
A712083,4,0.2,0.682,96,-1,20,0.776,0.13,5462,228.4,905.7,1023.7,574,22,57,0,0,1,0,1000,0,4.54,1,0,1,8,0
A712084,4,0.39,0.466,-1,72,40,7.58,10.09,3052,0.0,0.0,0.0,730,9,132,1,0,1,0,2000,0,7.02,1,0,1,8,0
A712085,4,0.73,0.633,24,120,20,1.229,38.81,4872,8410.7,43253.2,59322.4,89,37,85,0,0,1,0,200,0,13.64,1,0,0,31,0
A712086,4,0.82,0.719,-1,3,20,0.306,-1.0,4576,3647.7,11958.5,10002.7,173,5,170,1,0,1,0,2000,0,3.86,1,0,1,22,0
A712087,4,0.81,0.522,48,36,20,0.481,-1.0,4592,8121.4,32738.4,36469.9,257,19,82,0,0,1,0,1000,0,7.22,3,0,0,22,0
A712088,4,0.67,0.036,96,-1,10,0.971,-1.0,1258,6692.6,34898.6,30299.8,1439,13,309,1,1,1,0,1500,0,8.89,2,0,0,8,0
A712089,4,0.99,0.371,96,120,30,0.244,18.33,4512,3418.0,18182.7,25315.8,1385,12,103,1,1,1,0,200,0,6.43,5,0,1,14,0
A712090,4,0.53,0.74,12,72,50,0.242,23.53,3640,9132.1,43734.8,30821.7,1591,9,218,0,0,1,0,1000,0,2.22,1,0,1,3,0
A712091,4,0.8,0.798,12,36,30,0.938,7.47,4985,6413.7,27015.9,19228.9,2337,11,208,1,0,1,0,1500,0,1.51,1,0,0,22,0
A712092,4,0.25,0.573,-1,18,30,2.348,35.11,71,3492.2,14990.0,17481.4,1110,3,313,1,1,1,0,1500,0,8.78,1,0,1,3,0
A712093,4,0.51,0.014,-1,120,40,2.793,-1.0,786,2363.4,11639.6,11922.7,1655,27,83,0,0,1,0,2000,0,1.0,1,0,1,31,0
A712094,4,0.72,0.297,12,120,20,1.145,8.11,5044,3831.3,16851.9,13843.3,862,25,53,1,0,0,0,1000,0,4.04,1,0,1,8,0
A712095,4,0.62,0.315,12,-1,50,1.788,8.32,1566,11779.9,54534.5,68876.2,1335,25,232,1,0,1,0,200,0,13.08,1,0,1,31,0
A712096,4,0.54,0.047,12,3,40,3.031,30.14,1415,3822.3,13540.6,11901.5,1475,28,112,0,1,1,0,500,0,4.3,1,0,1,3,0
A712097,4,0.79,0.13,24,9,40,1.159,7.45,3327,4587.6,22741.7,20502.1,1862,35,219,1,0,1,1,1500,0,3.63,1,0,1,31,0
A712098,4,0.99,0.454,96,-1,20,4.477,16.81,1887,7855.4,31863.1,26924.0,1006,39,142,0,1,0,1,200,0,11.57,1,0,1,14,1
A712099,4,0.47,0.711,96,120,20,5.711,14.16,108,9001.3,42343.0,29838.6,2010,0,151,1,1,1,0,500,0,2.47,1,0,0,14,0
A712100,4,0.63,0.347,12,18,30,0.408,14.62,324,7688.8,40294.6,56156.1,299,2,135,0,0,1,0,200,0,5.31,3,0,0,22,0
A712101,4,0.91,0.349,6,18,20,7.532,19.98,1234,9012.3,34454.3,47000.3,2124,18,84,1,1,1,0,1500,0,3.16,1,0,0,31,0
A712102,4,0.28,0.688,12,3,60,2.307,14.95,4553,2855.4,14846.6,15569.6,1291,2,111,1,0,1,1,500,0,6.67,2,0,0,22,0
A712103,4,0.41,0.392,48,9,30,0.82,-1.0,1904,0.0,0.0,0.0,589,33,152,0,0,0,0,1000,0,0.1,1,0,0,3,0
A712104,4,0.61,0.629,96,72,10,0.959,8.94,5247,4085.2,20044.0,23686.6,553,33,173,1,0,1,1,200,0,7.97,1,0,1,14,0
A712105,4,0.47,0.159,48,-1,20,1.932,-1.0,3543,12823.2,43328.3,41611.5,933,11,151,0,0,0,0,1000,0,10.57,1,0,1,31,0
A712106,4,0.41,0.743,48,9,40,9.33,22.48,5023,4823.6,17432.9,14285.0,2325,29,133,1,0,1,0,2000,0,0.1,1,0,0,-1,0
A712107,4,0.28,0.578,12,36,40,3.63,10.96,3101,7935.1,28045.9,34610.6,86,11,196,1,0,1,0,500,0,13.11,1,0,0,8,0
A712108,4,0.69,0.38,12,72,50,1.418,28.85,5121,0.0,0.0,0.0,1297,0,201,0,1,1,0,2000,0,7.18,1,0,0,31,0
A712109,4,0.83,0.854,24,-1,30,0.066,-1.0,1032,4338.8,19561.4,14515.3,1038,34,79,1,0,1,0,200,0,8.5,3,0,0,14,0
A712110,4,0.78,0.287,-1,36,60,4.164,12.29,2252,3670.6,13849.3,17059.8,143,22,143,0,0,1,1,2000,0,7.63,1,0,1,31,0
A712111,4,0.43,0.237,6,18,20,0.408,9.85,3241,9812.4,50504.0,65331.7,1769,15,168,0,0,0,0,1000,0,16.44,3,0,1,14,0
A712112,4,0.54,0.492,96,3,20,0.894,15.11,2632,2671.2,11921.4,8729.9,608,28,71,1,1,0,1,1500,0,6.72,1,0,1,3,0
A712113,4,0.62,0.355,48,9,50,1.514,14.23,4764,6206.5,29603.0,24170.1,1906,4,157,1,1,0,0,1500,0,7.87,1,0,1,8,1
A712114,4,0.08,0.035,6,-1,20,6.486,5.51,3397,2282.1,8180.4,6356.3,345,24,114,1,1,1,1,2000,0,6.78,3,0,0,3,0
A712115,4,0.62,0.785,12,72,40,0.675,-1.0,3160,8300.4,31470.1,43346.9,1189,23,213,0,1,1,0,200,0,7.26,3,0,1,31,0
A712116,4,0.97,0.577,-1,9,50,6.309,13.87,5163,11365.1,58929.6,63357.9,1747,3,143,0,0,1,0,2000,0,5.29,1,0,0,22,0
A712117,4,0.69,0.211,48,-1,50,4.66,8.88,4903,10717.1,46235.4,44724.7,1511,15,186,1,0,1,0,1500,0,8.9,1,0,1,8,0
A712118,4,0.54,0.959,24,36,20,11.439,0.1,754,4438.3,22012.1,16386.8,1114,2,104,1,0,0,1,1000,0,8.67,2,1,0,14,0
A712119,4,0.42,0.132,96,18,60,3.898,-1.0,2995,1443.3,7250.3,9610.5,251,9,117,1,0,1,0,1500,0,11.78,1,2,1,31,0
A712120,4,0.99,0.661,12,-1,30,1.2,12.76,4618,4016.4,12260.4,10094.1,1930,5,69,0,0,1,1,2000,0,11.77,1,0,0,-1,0
A712121,4,0.94,0.204,12,36,40,2.443,6.56,977,10787.7,58550.2,70843.1,790,29,153,0,0,1,0,1000,0,5.1,3,0,1,22,0
A712122,4,0.28,0.235,48,9,30,0.973,10.45,2029,2148.2,8152.1,6551.0,864,37,220,1,0,0,0,500,0,6.93,2,0,0,14,0
A712123,4,0.6,0.248,12,36,20,1.371,-1.0,1215,3816.4,13373.2,13692.7,2268,31,215,1,0,1,0,1500,0,9.26,1,0,0,8,0
A712124,4,0.6,0.267,24,18,60,2.276,-1.0,1545,3446.7,14139.9,12500.0,2093,20,151,0,0,1,0,1500,0,5.86,1,0,1,31,0
A712125,4,0.73,0.843,12,72,30,0.559,2.75,1882,12158.9,50206.1,63509.0,18,35,142,0,0,1,1,1500,0,2.04,1,0,1,-1,0
A712126,4,0.63,0.301,6,3,40,2.06,-1.0,3671,7555.2,39425.0,43308.1,886,15,140,0,0,0,0,2000,0,8.89,1,0,1,-1,0
A712127,4,0.61,0.507,48,120,20,0.966,16.62,3102,4134.9,15838.9,11105.4,1351,3,81,1,1,1,1,500,0,5.79,1,0,0,31,0
A712128,4,0.54,0.504,12,36,20,5.97,18.45,3101,9394.2,42610.4,54824.6,2258,33,110,1,0,1,0,500,0,9.65,1,0,0,8,0
A712129,4,0.67,0.355,96,3,10,1.51,-1.0,2157,5058.8,25163.6,19579.2,776,39,39,0,1,0,0,2000,0,3.58,9,0,1,22,0
A712130,4,0.78,0.038,24,36,60,1.558,8.58,1579,2562.9,11727.5,13191.6,1236,28,210,1,0,1,0,500,0,14.31,2,0,0,-1,0
A712131,4,0.98,0.85,12,120,50,7.192,3.1,4972,3842.2,17750.1,20029.6,25,32,138,0,0,1,0,200,0,7.03,1,0,1,22,0
A712132,4,0.51,0.27,96,72,30,4.591,-1.0,3778,0.0,0.0,0.0,556,21,214,0,0,1,0,200,0,4.02,1,0,0,-1,0
A712133,4,0.59,0.531,48,-1,30,0.076,4.18,2898,6440.1,34226.8,31406.3,889,12,156,1,0,1,1,200,0,8.74,1,0,0,14,0
A712134,4,0.01,0.013,-1,3,20,2.717,-1.0,1664,3434.0,18483.5,20180.2,2215,14,156,1,0,1,0,500,0,2.64,1,0,1,31,0
A712135,4,0.55,0.23,24,3,20,1.417,17.27,2003,2762.6,10387.6,12834.0,1499,20,232,0,0,0,0,200,0,0.9,1,0,1,8,0
A712136,4,0.71,0.374,48,120,60,0.6,15.73,62,4190.8,13010.8,16174.8,998,36,118,0,1,1,0,500,0,8.09,3,0,0,8,0
A712137,4,0.86,0.768,48,36,20,0.634,4.67,1189,7036.7,38230.7,28356.7,1561,7,225,1,1,1,1,500,0,8.45,1,0,1,8,0
A712138,4,0.5,0.146,96,-1,10,3.036,6.58,4417,1246.2,4217.6,3080.6,189,23,95,1,0,1,0,1000,0,8.75,1,0,0,8,0
A712139,4,0.35,0.697,6,9,60,0.681,-1.0,3109,6248.7,33132.7,33617.7,1391,6,217,1,1,1,0,2000,0,2.54,1,0,1,8,0
A712140,4,0.34,0.632,-1,9,30,6.283,16.44,2262,5653.3,30059.5,37046.1,1345,1,167,1,0,1,0,1000,0,4.81,1,0,0,14,0
A712141,4,0.94,0.814,48,18,60,0.119,7.07,3340,2379.3,12436.0,15282.8,195,18,241,1,0,1,0,1500,0,5.84,1,0,1,22,1
A712142,4,0.29,0.768,6,120,40,2.559,-1.0,5058,3806.6,16129.1,15008.0,647,36,120,0,0,1,0,200,0,3.81,1,0,1,14,0
A712143,4,0.52,0.894,6,-1,40,1.137,15.62,856,4405.9,18844.1,17760.1,1719,23,110,1,0,1,0,1000,0,10.97,1,0,1,8,0
A712144,4,0.99,0.448,12,3,50,0.163,-1.0,1734,3798.0,13630.6,17444.7,603,40,-3,0,0,1,0,1500,0,8.63,1,0,1,8,0
A712145,4,0.67,0.778,12,36,30,0.116,22.64,804,4630.0,23838.8,25644.3,535,30,278,0,0,1,1,200,0,7.11,1,0,1,22,0
A712146,4,0.55,0.112,24,18,40,3.183,25.84,2636,4776.9,23532.0,21637.6,756,39,129,1,1,1,0,1500,0,11.53,1,0,1,22,0
A712147,4,0.56,0.37,24,9,30,0.021,4.06,165,10370.1,54125.3,55603.6,2307,33,149,1,0,1,0,1000,0,0.1,1,0,1,8,1
A712148,4,0.72,0.304,24,72,10,3.167,-1.0,3508,7832.1,24925.9,30496.6,2362,33,143,0,1,1,0,1500,0,2.44,1,0,0,3,0
A712149,4,0.35,0.954,-1,120,10,0.917,14.21,1079,3035.4,10442.9,13753.0,1387,14,227,0,0,1,0,200,0,3.24,1,0,1,-1,0
A712150,4,0.3,0.462,48,36,30,5.756,-0.87,2051,6667.0,32092.1,40683.3,2185,30,58,0,1,1,0,500,0,4.15,1,0,1,-1,0
A712151,4,0.42,0.738,96,-1,40,0.373,13.32,5205,2555.3,10527.0,13485.0,2188,21,66,1,1,0,0,2000,0,2.31,1,0,1,22,0
A712152,4,0.8,0.503,48,-1,20,4.477,18.53,483,588.8,2476.2,2782.1,1454,15,183,0,0,1,0,500,0,10.71,1,0,1,22,0
A712153,4,0.99,0.418,6,3,50,2.731,30.76,3450,0.0,0.0,0.0,129,40,194,0,1,1,0,500,0,2.02,1,0,0,14,0
A712154,4,0.56,0.753,12,120,20,5.82,29.03,310,4502.2,18907.8,13358.2,1160,14,134,0,0,0,0,2000,0,12.4,1,0,1,31,0
A712155,4,0.98,0.664,-1,36,20,0.577,0.42,1237,1770.2,7146.7,5396.6,1944,20,63,1,1,0,0,2000,0,7.83,2,0,1,8,0
A712156,4,0.57,0.384,6,3,10,4.767,-0.39,4974,6620.9,20103.8,16481.2,2376,21,212,1,1,1,0,2000,0,10.27,1,0,0,22,0
A712157,4,0.61,0.097,24,9,20,0.043,0.56,4988,3403.4,12175.9,12127.6,1393,39,77,1,0,1,0,2000,1,5.15,1,0,1,14,0
A712158,4,0.65,0.157,6,72,30,0.088,0.37,948,3943.2,19916.2,18334.9,101,23,131,1,0,1,0,200,0,3.45,1,0,1,22,0
A712159,4,0.63,0.985,6,9,60,3.471,15.47,2983,8260.2,41550.9,44105.3,2054,1,133,0,1,0,0,2000,0,8.91,1,0,1,3,0
A712160,4,0.45,0.583,6,9,70,2.032,31.73,4416,4845.6,16529.2,21677.7,2371,11,80,1,0,1,0,1500,0,2.16,1,0,1,22,0
A712161,4,0.84,0.35,48,120,70,0.66,-1.0,5125,5984.1,27737.9,38317.5,1426,27,199,0,0,0,0,2000,0,5.27,1,0,1,31,0
A712162,4,0.78,0.691,-1,120,60,0.824,-1.0,3576,7670.0,24057.5,24425.5,761,10,112,0,1,1,0,1000,0,10.97,1,0,1,8,0
A712163,4,0.76,0.459,24,9,70,1.891,2.61,4318,5760.0,21610.9,17427.6,856,35,138,1,1,1,0,500,0,8.49,1,0,0,3,0
A712164,4,0.34,0.968,6,36,10,0.021,26.91,2007,0.0,0.0,0.0,859,27,26,0,1,1,0,500,0,12.37,1,0,1,22,0
A712165,4,0.74,0.34,48,9,30,0.426,6.17,2505,5911.2,31596.4,35835.5,556,7,178,1,0,1,1,1500,0,10.16,1,0,0,14,0
A712166,4,0.51,0.046,-1,3,60,2.197,-1.0,2781,6903.7,28540.7,20312.0,969,2,86,1,0,1,0,200,0,4.68,2,0,1,8,0
A712167,4,0.48,0.981,96,120,10,4.455,4.63,4978,1958.7,10726.3,11886.4,970,9,105,0,0,1,0,2000,0,5.62,1,0,1,-1,0
A712168,4,0.29,0.005,48,3,50,1.413,2.04,4316,6130.9,32765.2,44210.5,102,36,199,0,0,1,1,500,0,1.76,1,0,1,31,0
A712169,4,0.19,0.878,96,18,30,2.678,11.92,1713,3538.0,13312.6,11865.7,1762,15,58,1,0,1,1,1000,1,2.92,1,1,0,14,0
A712170,4,0.84,0.116,96,72,40,4.389,23.85,2516,8223.3,45035.8,45496.8,619,34,126,0,1,1,0,2000,0,8.0,1,0,1,31,0
A712171,4,0.97,0.826,6,9,10,0.54,13.25,1704,2203.0,11060.6,14233.4,2058,9,65,1,0,1,1,2000,0,6.93,1,0,0,31,0
A712172,4,0.83,0.081,-1,18,70,2.97,8.34,2357,4102.3,16381.8,19993.9,1643,16,157,0,1,1,0,500,0,8.08,2,0,0,14,0
A712173,4,0.16,0.988,12,18,50,2.291,8.05,4048,2653.8,11215.1,9257.6,2174,25,118,1,1,1,0,1500,0,6.02,1,0,0,8,0
A712174,4,0.33,0.15,12,3,20,3.455,7.06,5212,5020.6,18423.5,18361.2,1729,15,110,1,1,1,0,1000,0,4.91,1,0,0,22,0
A712175,4,0.71,0.639,-1,9,50,2.724,-1.0,5463,6596.5,28653.3,25259.7,1371,20,166,0,0,1,1,1500,0,5.81,5,0,1,22,0
A712176,4,0.56,0.514,24,120,40,1.437,0.04,2244,5446.3,21504.8,22370.2,1544,14,123,1,0,1,0,500,0,4.57,1,0,0,3,0
A712177,4,0.21,0.928,-1,72,30,3.066,-1.0,3203,4397.1,18707.8,16064.7,1825,27,218,0,0,1,0,2000,0,6.46,1,0,0,31,0
A712178,4,0.52,0.833,24,9,40,0.641,19.81,3099,3923.0,16666.5,14141.0,1002,1,223,1,1,1,0,1000,0,2.49,1,0,0,14,0
A712179,4,0.61,0.819,96,18,40,0.207,-1.0,3075,4556.6,13837.9,14041.7,1472,27,212,0,1,1,0,500,0,0.7,2,0,1,22,0
A712180,4,0.22,0.194,48,18,60,0.371,12.01,4841,0.0,0.0,0.0,110,2,125,1,0,1,0,1500,0,7.87,1,0,1,31,0
A712181,4,0.14,0.536,48,36,30,5.657,12.65,477,6241.3,27300.6,29985.3,302,29,84,0,0,1,1,200,0,6.96,1,0,1,31,0
A712182,4,0.66,0.688,48,36,20,1.91,4.5,1734,7674.0,26755.3,32065.0,1946,25,168,0,0,0,0,2000,0,4.77,1,0,1,8,0
A712183,4,0.42,0.697,-1,36,30,4.094,15.34,4482,5188.3,22728.6,28103.2,2226,15,198,0,0,1,0,500,0,7.97,1,2,1,-1,0
A712184,4,0.46,0.912,96,36,10,3.192,33.52,3708,6342.4,27669.5,24030.2,1836,6,118,0,1,1,0,500,0,8.43,1,0,0,14,0
A712185,4,0.41,0.479,24,120,40,5.151,5.44,1473,9657.5,32536.7,25993.3,2348,8,194,0,0,1,0,1500,0,4.0,1,0,0,3,0
A712186,4,0.69,0.103,48,-1,30,1.044,5.45,3324,7207.7,28219.1,35863.1,1951,31,244,1,0,1,1,1500,0,3.83,1,0,0,14,0
A712187,4,0.28,0.297,24,9,30,0.484,-1.0,4446,13208.8,55725.0,77262.6,1780,40,220,0,0,1,0,1500,0,10.36,1,1,0,14,0
A712188,4,0.87,0.997,6,3,40,0.131,27.25,325,10656.8,34426.9,35287.8,709,18,144,1,1,1,0,200,0,9.0,1,0,0,31,0
A712189,4,0.66,0.32,6,120,20,0.524,13.76,4236,1056.1,3473.6,4819.1,967,35,117,1,0,1,0,2000,0,3.65,5,1,1,8,0
A712190,4,0.53,0.206,24,120,20,0.827,3.78,5032,7892.3,35154.0,33735.3,1430,14,237,1,1,0,0,1500,0,6.95,1,0,0,8,0
A712191,4,0.71,0.601,12,18,30,1.325,0.98,3155,7131.0,26672.8,21033.3,822,1,164,0,1,1,0,200,0,7.85,1,0,1,31,0
A712192,4,0.77,0.742,24,72,40,1.977,17.49,3415,7659.2,34070.8,34684.5,4,26,142,0,0,0,1,200,0,10.59,1,0,1,8,0
A712193,4,0.45,0.477,96,36,40,2.17,-1.0,485,6906.4,27274.3,19907.7,465,7,234,1,1,1,1,500,0,8.18,1,0,1,14,0
A712194,4,0.99,0.378,96,36,10,1.078,20.72,2809,7591.9,28525.8,28543.7,1195,11,180,0,1,1,0,2000,0,4.64,5,0,1,-1,0
A712195,4,0.42,0.145,24,-1,30,0.664,18.47,1123,2939.7,13866.3,17224.9,1022,19,19,0,0,1,0,1000,0,10.18,1,1,0,22,0
A712196,4,0.29,0.993,24,9,30,1.358,5.14,3201,7919.6,28532.6,37425.6,74,9,201,1,0,1,0,2000,0,8.96,1,0,1,-1,0
A712197,4,0.43,0.661,6,18,20,4.506,15.11,1219,3465.7,15039.5,14040.2,1232,37,107,1,0,1,0,200,0,9.84,1,0,0,22,0
A712198,4,0.28,0.434,12,36,40,5.327,-1.0,1008,5155.2,20054.7,20180.6,1918,26,177,1,0,1,1,1500,0,8.04,1,0,1,14,0
A712199,4,0.72,0.964,-1,36,20,1.082,16.97,547,914.1,3947.3,3765.3,109,1,41,1,0,1,0,1000,0,5.13,1,0,1,8,0
